locus	character
NZ_CP009329	static
NC_013177	static
NZ_CP005883	static
NC_017363	static
NC_021910	static
NC_009343	static
NZ_CP014418	static
NZ_CP004310	static
NZ_LN774770	static
NG_050123	static
NZ_CP010837	static
NZ_CP015608	static
NG_048986	static
NZ_CP011133	static
NC_009444	static
NC_006423	static
NC_010008	static
NZ_CP007050	static
NC_002517	static
NC_012148	static
NZ_CP007162	static
NZ_CP005781	static
NG_050182	static
NZ_CP017148	static
NC_013954	static
NC_013969	static
NZ_CP016478	static
NZ_CP017388	static
NC_017923	static
NC_011342	static
NZ_CP013177	static
NZ_CP013122	static
NC_018675	static
NC_005098	static
NC_011758	static
NZ_CP014000	static
NC_006128	static
NC_014105	static
NC_025023	static
NC_003425	static
NZ_CP004252	static
NC_011889	static
NC_022879	static
NZ_CP006879	static
NC_013546	static
NZ_LT607757	static
NZ_CP010381	static
NZ_CP013925	static
NC_005814	static
NZ_CP005684	static
NC_020265	static
NZ_CP017139	static
NZ_CP015221	static
NZ_CP004398	static
NC_009347	static
NZ_CP012642	static
NC_011101	static
NC_014333	static
NZ_CP004319	static
NZ_CP011146	static
NC_010539	static
NC_023278	static
NZ_CP013525	static
NC_010188	static
NC_005838	static
NC_024982	static
NZ_CP018747	static
NC_012506	static
NZ_CP004290	static
NG_050069	static
NZ_CP004220	static
NC_008213	static
NZ_CP014002	static
NC_015461	static
NC_004986	static
NC_017137	static
NG_050007	static
NC_002129	static
NZ_CP016209	static
NC_018686	static
NZ_CP015437	static
NC_015658	static
NZ_CP012536	static
NZ_CP005702	static
NZ_CP004155	static
NZ_CP009073	static
NZ_LN868942	static
NC_017132	static
NC_004457	static
NC_017369	static
NZ_CP015718	static
NC_002132	static
NC_005951	static
NC_001738	static
NC_007772	static
NC_018689	static
NC_012111	static
NZ_CP004214	static
NC_011403	static
NZ_CP014126	static
NC_006374	static
NC_008052	static
NZ_CP010012	static
NZ_CP017412	static
NZ_CP018291	static
NG_047768	static
NZ_CP017410	static
NZ_HG938354	static
NZ_CP004147	static
NZ_CP013335	static
NC_016977	static
NZ_CP004323	static
NC_013779	static
NG_049105	static
NZ_CP017102	static
NC_008014	static
NC_012203	static
NZ_CP004344	static
NC_011078	static
NC_015710	static
NC_019273	static
NC_025005	static
NZ_CP005776	static
NC_001381	static
NZ_CP019298	static
NC_012158	static
NC_011771	static
NZ_CP013637	static
NC_012188	static
NZ_CP009917	static
NZ_CP015320	static
NZ_CP005899	static
NC_007621	static
NC_017447	static
NZ_CP009908	static
NG_050221	static
NZ_CP014898	static
NG_047412	static
NG_049248	static
NG_048539	static
NC_010371	static
NC_011895	static
NZ_AP014570	static
NC_011875	static
NC_011722	static
NZ_CP008844	static
NG_048853	static
NC_010509	static
NC_004565	static
NZ_CP014336	static
NC_010865	static
NZ_CP013298	static
NC_010907	static
NZ_CP019317	static
NZ_CP018880	static
NZ_CP005792	static
NZ_CP011385	static
NZ_CP014487	static
NC_021503	static
NZ_CP005749	static
NC_014563	static
NZ_CP011276	static
NC_023285	static
NC_021519	static
NC_022599	static
NZ_CP004325	static
NZ_CP012658	static
NC_012109	static
NZ_CP012267	static
NC_013745	static
NC_009704	static
NZ_CP012106	static
NC_005242	static
NG_050549	static
NC_013263	static
NC_012254	static
NZ_CP014802	static
NZ_CP014482	static
NG_048982	static
NZ_CP006570	static
NC_014108	static
NZ_CP016283	static
NC_012439	static
NC_019739	static
NC_011975	static
NC_003158	static
NC_018423	static
NZ_CP004253	static
NC_022367	static
NZ_CP018453	static
NC_003458	static
NZ_CP014686	static
NC_015221	static
NC_017805	static
NC_007719	static
NC_002364	static
NZ_CP019907	static
NC_000954	static
NC_020287	static
NC_013502	static
NC_016635	static
NC_006394	static
NZ_CP005791	static
NZ_CP013173	static
NC_012187	static
NZ_CP013938	static
NC_021992	static
NC_013453	static
NZ_CP005754	static
NC_012794	static
NC_021913	static
NZ_CP019641	static
NZ_CP005922	static
NC_013329	static
NC_005006	static
NZ_CP013545	static
NZ_CP005777	static
NG_052254	static
NZ_CP005887	static
NZ_CP019642	static
NC_004319	static
NC_010858	static
NZ_CP005809	static
NC_012198	static
NG_048317	static
NC_001760	static
NZ_CP004283	static
NC_019898	static
NG_048037	static
NZ_CP009254	static
NC_013531	static
NC_020989	static
NC_010580	static
NG_047335	static
NZ_CP012877	static
NC_018069	static
NC_019222	static
NC_010857	static
NC_015171	static
NC_017493	static
NC_012244	static
NZ_HG004427	static
NZ_CP018859	static
NZ_CP015969	static
NZ_CP011337	static
NZ_LT599050	static
NZ_CP017136	static
NZ_CP005805	static
NC_008569	static
NC_013541	static
NC_005914	static
NZ_CP002698	static
NC_025156	static
NG_052317	static
NC_019210	static
NC_009673	static
NC_010860	static
NC_011720	static
NC_010903	static
NC_007706	static
NC_008387	static
NC_016853	static
NZ_CP007049	static
NG_050542	static
NC_004341	static
NC_006278	static
NZ_CP007617	static
NC_019746	static
NG_051911	static
NC_005015	static
NC_022881	static
NC_014110	static
NZ_CP019212	static
NC_010406	static
NC_025135	static
NC_013449	static
NC_019309	static
NC_001843	static
NZ_CP015721	static
NC_014023	static
NZ_CP013750	static
NZ_CP005988	static
NC_008386	static
NZ_CP015585	static
NZ_AP017306	static
NC_016794	static
NC_023917	static
NZ_CP010165	static
NC_007488	static
NZ_CP015234	static
NC_018422	static
NC_021183	static
NZ_CP014880	static
NC_011405	static
NZ_CP003425	static
NC_015845	static
NZ_AP012542	static
NG_047812	static
NZ_CP019136	static
NC_017408	static
NC_007191	static
NT_187159	static
NC_018674	static
NG_048195	static
NZ_CP011128	static
NC_012257	static
NC_014651	static
NC_015314	static
NG_047979	static
NZ_CP015602	static
NZ_CP011478	static
NC_005004	static
NZ_CP012423	static
NZ_CP010948	static
NZ_CP005683	static
NZ_CP010162	static
NZ_CP011044	static
NZ_CP018357	static
NZ_CP012932	static
NC_007791	static
NC_011376	static
NG_050516	static
NZ_CP005789	static
NZ_CP009255	static
NG_048988	static
NZ_CP005771	static
NZ_CP004186	static
NZ_CP016785	static
NT_187158	static
NC_019371	static
NC_012790	static
NZ_CP005785	static
NC_021295	static
NZ_CP005758	static
NC_012171	static
NG_048331	static
NG_048170	static
NZ_CP017424	static
NC_010470	static
NC_017788	static
NZ_CP012270	static
NZ_CP019643	static
NZ_CP016500	static
NZ_CP018440	static
NC_015693	static
NC_018494	static
NG_050590	static
NZ_CP016523	static
NZ_CP009689	static
NC_012851	static
NC_025002	static
NC_010724	static
NZ_CP015233	static
NZ_CP005697	static
NZ_CP018288	static
NZ_CP004287	static
NZ_CP010195	static
NC_001923	static
NC_013163	static
NZ_CP016630	static
NZ_CP014886	static
NC_004933	static
NC_010479	static
NC_010796	static
NZ_CP003916	static
NZ_CP005797	static
NC_016644	static
NZ_CP006880	static
NC_014172	static
NG_048011	static
NC_023286	static
NC_019083	static
NC_020826	static
NC_007801	static
NC_019188	static
NC_014840	static
NC_009340	static
NC_013589	static
NC_001904	static
NG_047360	static
NZ_CP014082	static
NZ_AP014885	static
NZ_CP005793	static
NC_006823	static
NZ_CP011867	static
NZ_CP009624	static
NC_017401	static
NG_048277	static
NZ_CP004243	static
NC_015900	static
NG_050172	static
NZ_CP014076	static
NC_018992	static
NC_017443	static
NG_047719	static
NC_017060	static
NC_007068	static
NZ_CP007063	static
NC_005921	static
NZ_CP011945	static
NC_011563	static
NZ_CP012486	static
NC_023025	static
NC_012515	static
NZ_CP015813	static
NZ_CP016369	static
NC_021526	static
NC_006628	static
NC_012240	static
NC_024989	static
NZ_CP011122	static
NZ_CP004168	static
NG_050583	static
NG_047842	static
NZ_CP007057	static
NZ_CP009638	static
NC_011876	static
NC_017393	static
NC_008049	static
NC_010917	static
NZ_CP018875	static
NC_004833	static
NC_016981	static
NC_017400	static
NC_014556	static
NC_025119	static
NC_021920	static
NC_003079	static
NC_010937	static
NZ_CP005891	static
NZ_CP016601	static
NC_018637	static
NZ_CP014484	static
NC_013293	static
NZ_CP009660	static
NZ_CP012915	static
NZ_CP012630	static
NC_002148	static
NG_049428	static
NZ_CP015197	static
NZ_CP018314	static
NZ_CP018734	static
NZ_CP009523	static
NC_002124	static
NC_005911	static
NZ_CP005794	static
NC_017771	static
NZ_CP014345	static
NC_013371	static
NZ_CP011363	static
NZ_CP011413	static
NC_006970	static
NZ_CP005912	static
NC_007183	static
NC_017497	static
NZ_CP013415	static
NZ_CP014169	static
NZ_LN831304	static
NZ_CP018289	static
NC_001854	static
NZ_CP015719	static
NG_050488	static
NZ_CP004302	static
NG_049340	static
NC_006509	static
NZ_CP009119	static
NZ_CP005923	static
NG_048449	static
NZ_CP015730	static
NZ_CP007001	static
NC_017055	static
NC_018979	static
NC_003270	static
NC_025123	static
NC_006130	static
NZ_CP017956	static
NZ_CP013482	static
NG_047597	static
NC_019428	static
NZ_CP005723	static
NG_048152	static
NG_049004	static
NZ_CP017254	static
NZ_CP010205	static
NZ_CP005701	static
NC_001399	static
NC_012523	static
NC_003319	static
NC_011311	static
NC_022235	static
NZ_CP018285	static
NZ_AP014803	static
NC_011341	static
NC_019429	static
NC_004555	static
NZ_CP015522	static
NZ_CP013155	static
NZ_CP009669	static
NC_019788	static
NZ_CP006990	static
NC_017778	static
NZ_CP004227	static
NZ_CP019319	static
NZ_CP015089	static
NC_019076	static
NG_049331	static
NC_017556	static
NC_012661	static
NZ_CP015957	static
NC_010243	static
NZ_CP004247	static
NG_048175	static
NC_016819	static
NC_021993	static
NC_012194	static
NC_010715	static
NC_002118	static
NG_047579	static
NC_010846	static
NZ_CP013509	static
NG_049293	static
NZ_CP012558	static
NZ_CP007599	static
NZ_CP004338	static
NZ_CP015239	static
NC_012150	static
NZ_CP013513	static
NG_048403	static
NC_012503	static
NG_050208	static
NC_017789	static
NC_012149	static
NZ_CP010452	static
NC_011654	static
NZ_CP007157	static
NC_019969	static
NC_018066	static
NG_047632	static
NC_017116	static
NZ_CP013569	static
NC_021918	static
NC_019078	static
NC_013533	static
NC_021207	static
NZ_CP016536	static
NC_021841	static
NG_050305	static
NG_048854	static
NC_017102	static
NC_004734	static
NC_016139	static
NC_025153	static
NC_017479	static
NZ_CP013981	static
NZ_CP009071	static
NC_011775	static
NG_047576	static
NC_019059	static
NZ_CP009629	static
NC_011760	static
NZ_CP004296	static
NZ_CP014807	static
NG_047859	static
NC_018987	static
NC_018698	static
NZ_CP010885	static
NC_015861	static
NG_048127	static
NG_049024	static
NC_018651	static
NG_050482	static
NZ_CP013719	static
NC_013341	static
NC_011245	static
NZ_CP005682	static
NC_010190	static
NZ_CP004148	static
NG_047933	static
NG_048998	static
NC_013636	static
NZ_CP018703	static
NZ_CP010107	static
NC_011366	static
NC_005240	static
NZ_CP008888	static
NC_007428	static
NZ_CP004308	static
NC_013518	static
NC_017142	static
NC_014735	static
NC_019692	static
NC_011881	static
NZ_CP004352	static
NC_009353	static
NC_012511	static
NC_025120	static
NZ_CP004261	static
NZ_CP013270	static
NC_010487	static
NZ_CP004257	static
NC_017807	static
NZ_CP010864	static
NZ_CP012273	static
NC_021871	static
NC_004953	static
NZ_LN865144	static
NC_014737	static
NZ_CP009074	static
NG_047266	static
NZ_CP015811	static
NZ_CP004321	static
NC_009351	static
NZ_CP018754	static
NG_047799	static
NC_011148	static
NC_006824	static
NC_012161	static
NC_017409	static
NZ_CP019567	static
NC_019006	static
NG_050190	static
NC_020129	static
NG_049032	static
NC_017231	static
NZ_CP014080	static
NC_017078	static
NG_050296	static
NZ_CP012484	static
NZ_CP019286	static
NZ_CP014857	static
NG_048042	static
NC_010373	static
NG_048341	static
NZ_CP015357	static
NZ_CP017105	static
NZ_CP017765	static
NC_018265	static
NC_007353	static
NC_019982	static
NZ_CP011453	static
NC_025193	static
NZ_CP005760	static
NC_016828	static
NC_001773	static
NG_048062	static
NZ_CP015147	static
NC_012151	static
NC_010379	static
NC_009796	static
NZ_CP011515	static
NG_048023	static
NC_003320	static
NC_019146	static
NC_011853	static
NZ_CP010312	static
NC_007615	static
NZ_CP014089	static
NZ_CP012834	static
NZ_CP013754	static
NZ_CP007066	static
NC_013381	static
NZ_CP005798	static
NC_019141	static
NZ_CP010096	static
NG_050280	static
NC_017488	static
NG_050548	static
NZ_CP009321	static
NZ_CP004245	static
NC_011562	static
NC_011610	static
NC_021909	static
NG_050281	static
NC_007968	static
NZ_CP016898	static
NC_015864	static
NZ_CP009275	static
NZ_CP015706	static
NZ_CP010192	static
NC_017364	static
NC_010597	static
NG_047580	static
NC_006676	static
NC_017816	static
NZ_CP019140	static
NC_002112	static
NC_014763	static
NC_015059	static
NC_013973	static
NZ_CP005813	static
NC_012502	static
NZ_CP005765	static
NC_019364	static
NC_017428	static
NC_010998	static
NC_020091	static
NZ_LN890333	static
NC_000905	static
NZ_CP014828	static
NC_014975	static
NC_018749	static
NZ_CP016330	static
NC_004983	static
NC_002111	static
NZ_CP015328	static
NZ_CP004397	static
NC_032102	static
NC_013380	static
NC_009795	static
NC_010861	static
NC_011917	static
NC_010098	static
NC_015473	static
NG_048968	static
NC_001733	static
NC_006463	static
NC_017193	static
NT_187143	static
NC_006674	static
NZ_CP013043	static
NG_047652	static
NC_020051	static
NG_048486	static
NZ_CP018327	static
NC_002773	static
NG_049306	static
NZ_CP017043	static
NC_018751	static
NC_017813	static
NZ_CP018232	static
NZ_CP011434	static
NZ_CP010448	static
NZ_CP005861	static
NC_011842	static
NC_015175	static
NZ_CP007123	static
NC_010910	static
NC_014305	static
NC_017570	static
NZ_CP014472	static
NC_019555	static
NZ_CP017256	static
NZ_CP004284	static
NZ_CP015723	static
NG_049021	static
NC_014123	static
NZ_CP004265	static
NC_017209	static
NZ_AP014827	static
NC_010281	static
NC_012170	static
NC_012760	static
NC_020212	static
NG_048861	static
NC_012112	static
NT_187145	static
NZ_CP009069	static
NZ_CP005775	static
NC_013749	static
NZ_CP012286	static
NZ_CP004234	static
NC_013775	static
NC_021060	static
NG_047779	static
NZ_CP004324	static
NC_025188	static
NZ_FO538766	static
NC_019204	static
NZ_CP018328	static
NZ_CP004209	static
NC_004981	static
NZ_CP012864	static
NC_011315	static
NC_021240	static
NC_002806	static
NC_017141	static
NC_007930	static
NC_025043	static
NZ_CP013273	static
NZ_CP004181	static
NC_012504	static
NZ_CP007124	static
NC_013323	static
NZ_CP004266	static
NZ_CP004297	static
NC_018582	static
NG_047809	static
NC_019248	static
NC_007388	static
NZ_CP002704	static
NC_023144	static
NC_001571	static
NZ_CP005874	static
NC_010021	static
NG_049542	static
NC_010696	static
NZ_CP004174	static
NC_008502	static
NC_010869	static
NC_011408	static
NC_017144	static
NC_011879	static
NC_001988	static
NG_047814	static
NZ_CP004154	static
NC_004653	static
NZ_CP016310	static
NZ_CP007186	static
NG_050471	static
NC_021157	static
NG_047807	static
NZ_CP016532	static
NZ_CP015112	static
NZ_CP005827	static
NZ_CP013642	static
NC_017145	static
NC_016821	static
NC_013412	static
NZ_CP012124	static
NZ_CP013332	static
NC_011851	static
NG_047784	static
NG_047286	static
NZ_HG938356	static
NC_003265	static
NC_011977	static
NZ_CP018739	static
NC_010856	static
NC_001850	static
NC_017424	static
NZ_CP007792	static
NZ_CP013168	static
NC_023146	static
NC_006424	static
NZ_CP018826	static
NZ_CP010173	static
NC_015688	static
NC_016515	static
NC_015908	static
NZ_CP014285	static
NC_019304	static
NC_015409	static
NZ_CP018274	static
NC_002054	static
NC_001787	static
NZ_CP015232	static
NZ_CP004241	static
NC_013420	static
NG_048916	static
NZ_CP012284	static
NG_048848	static
NC_018635	static
NZ_CP004260	static
NG_052862	static
NZ_LN554849	static
NG_047663	static
NC_020816	static
NZ_CP011506	static
NZ_CP005733	static
NC_021742	static
NC_019198	static
NC_008770	static
NZ_CP014286	static
NZ_CP013713	static
NC_010112	static
NC_004974	static
NC_017533	static
NZ_CP018882	static
NZ_CP009221	static
NC_011093	static
NC_018225	static
NZ_CP012258	static
NC_013862	static
NZ_CP004167	static
NZ_CP007144	static
NC_019941	static
NC_015862	static
NC_019533	static
NC_015335	static
NC_007931	static
NC_005907	static
NZ_LT599051	static
NZ_CP013999	static
NC_015742	static
NC_013962	static
NG_050484	static
NC_011316	static
NC_008758	static
NZ_CP017957	static
NC_002091	static
NC_009478	static
NG_047405	static
NZ_CP012899	static
NC_014164	static
NC_014812	static
NC_012507	static
NZ_CP009060	static
NZ_CP018358	static
NZ_AP014872	static
NZ_CP019330	static
NC_002094	static
NZ_CP014091	static
NC_010408	static
NG_048632	static
NC_010868	static
NZ_CP017449	static
NC_002061	static
NZ_CP007187	static
NC_019319	static
NC_011226	static
NZ_LN907829	static
NZ_CP013321	static
NZ_CP011864	static
NC_022077	static
NZ_CP014303	static
NC_007770	static
NZ_CP008907	static
NZ_CP015837	static
NZ_CP016574	static
NZ_CP010015	static
NC_011861	static
NG_047712	static
NZ_CP009213	static
NC_012859	static
NC_015695	static
NC_017734	static
NG_050260	static
NC_018996	static
NG_050283	static
NG_049023	static
NC_014135	static
NC_014728	static
NZ_CP015754	static
NC_019987	static
NC_016606	static
NC_017074	static
NC_017072	static
NZ_CP013037	static
NC_017107	static
NZ_CP011865	static
NC_011759	static
NC_022656	static
NC_010633	static
NZ_CP013559	static
NZ_CP019313	static
NC_023152	static
NG_048838	static
NC_004850	static
NG_047870	static
NC_002075	static
NC_014257	static
NC_016601	static
NZ_CP005904	static
NC_017380	static
NZ_CP015792	static
NZ_CP016505	static
NC_014214	static
NC_016594	static
NZ_CP005898	static
NC_011782	static
NC_009496	static
NZ_CP015790	static
NZ_CP010159	static
NC_011798	static
NZ_CP015739	static
NZ_CP009691	static
NC_010529	static
NC_020920	static
NZ_CP015704	static
NC_003140	static
NZ_CP016566	static
NC_007962	static
NZ_CP013728	static
NC_007593	static
NC_002175	static
NC_011961	static
NC_013130	static
NZ_CP004326	static
NC_012795	static
NG_047705	static
NC_007715	static
NC_009705	static
NC_004978	static
NZ_CP006369	static
NZ_CP004305	static
NC_001849	static
NC_005002	static
NC_025006	static
NZ_CP013581	static
NZ_CP012710	static
NC_015517	static
NC_004703	static
NG_047919	static
NC_002127	static
NZ_CP010139	static
NC_014111	static
NC_017182	static
NC_019895	static
NG_047483	static
NZ_CP017998	static
NC_010902	static
NZ_CP011565	static
NZ_CP016941	static
NZ_CP010887	static
NC_006493	static
NC_019744	static
NG_047567	static
NC_015903	static
NC_020918	static
NZ_LN609303	static
NC_017183	static
NC_017407	static
NC_001974	static
NC_011870	static
NC_015694	static
NC_018687	static
NC_008696	static
NC_025137	static
NZ_CP009900	static
NC_020422	static
NC_012186	static
NC_007171	static
NZ_CP019324	static
NZ_CP004157	static
NZ_CP014817	static
NC_012227	static
NC_025086	static
NC_016615	static
NZ_CP009113	static
NG_047596	static
NC_004554	static
NZ_CP004318	static
NC_006145	static
NC_021978	static
NC_019939	static
NZ_CP013751	static
NZ_CP015000	static
NZ_CP010354	static
NZ_CP019566	static
NZ_CP012918	static
NC_010099	static
NZ_CP006878	static
NC_012970	static
NC_020823	static
NC_012228	static
NC_001995	static
NC_016975	static
NC_015498	static
NC_023497	static
NC_017336	static
NZ_CP005695	static
NZ_CP014627	static
NG_047657	static
NZ_CP004160	static
NZ_CP010126	static
NC_008486	static
NZ_CP007725	static
NG_049101	static
NZ_CP010388	static
NC_017416	static
NZ_CP018733	static
NC_006571	static
NC_015970	static
NC_008443	static
NZ_CP012356	static
NZ_CP011950	static
NC_021292	static
NZ_CP009803	static
NG_047328	static
NC_002192	static
NZ_CP012733	static
NC_009780	static
NG_048210	static
NZ_CP003951	static
NC_017427	static
NZ_CP017710	static
NC_019363	static
NG_047929	static
NZ_CP004210	static
NZ_CP010024	static
NC_011061	static
NZ_CP009674	static
NC_025014	static
NG_047237	static
NC_010930	static
NZ_CP010099	static
NZ_CP018987	static
NC_022587	static
NC_018682	static
NC_017483	static
NC_004987	static
NC_019240	static
NZ_CP004236	static
NZ_CP016600	static
NZ_CP009918	static
NZ_CP013167	static
NZ_CP009916	static
NC_005012	static
NC_017446	static
NC_019288	static
NG_048807	static
NC_019008	static
NG_048467	static
NZ_CP008945	static
NG_048041	static
NC_005565	static
NZ_CP019796	static
NZ_CP013044	static
NC_019310	static
NZ_CP014640	static
NZ_CP013157	static
NC_011797	static
NC_009427	static
NC_019772	static
NC_004965	static
NC_004772	static
NZ_CP005795	static
NC_003125	static
NC_017766	static
NC_004984	static
NG_049540	static
NZ_CP007209	static
NZ_CP018759	static
NC_004721	static
NZ_CP011667	static
NC_012722	static
NC_019787	static
NZ_CP016901	static
NC_019278	static
NZ_HG813250	static
NC_013354	static
NZ_CP012292	static
NZ_CP012274	static
NZ_CP013586	static
NZ_CP003956	static
NC_007487	static
NC_019135	static
NC_021277	static
NZ_CP004342	static
NC_022590	static
NZ_CP011291	static
NC_011784	static
NZ_CP004334	static
NZ_CP005867	static
NC_020828	static
NZ_CP009532	static
NC_018502	static
NC_002126	static
NC_005207	static
NG_049189	static
NC_017234	static
NZ_CP014600	static
NZ_CP013571	static
NZ_CP004312	static
NC_015670	static
NC_017643	static
NZ_CP014084	static
NZ_CP005093	static
NZ_CP018030	static
NC_024985	static
NZ_CP016208	static
NC_016022	static
NG_049182	static
NC_019102	static
NC_024958	static
NC_019336	static
NG_050493	static
NZ_CP012866	static
NC_010938	static
NC_007427	static
NC_018291	static
NZ_CP007042	static
NZ_CP015332	static
NZ_CP016488	static
NZ_CP016040	static
NC_018744	static
NZ_CP009462	static
NC_019019	static
NC_019989	static
NC_002147	static
NC_013090	static
NZ_CP007214	static
NG_049118	static
NG_049502	static
NZ_CP015789	static
NC_003026	static
NG_048207	static
NG_048910	static
NC_013285	static
NC_022607	static
NC_013208	static
NC_021239	static
NZ_CP015329	static
NZ_CP010111	static
NC_015162	static
NG_048046	static
NZ_CP010128	static
NZ_CP005814	static
NZ_CP005882	static
NG_050201	static
NC_014163	static
NZ_CP006640	static
NG_047432	static
NZ_CP017187	static
NC_006425	static
NC_015905	static
NZ_CP014824	static
NC_017812	static
NG_048519	static
NC_012415	static
NG_052250	static
NZ_CP016367	static
NG_051883	static
NC_017397	static
NC_019014	static
NZ_CP015148	static
NC_021520	static
NZ_CP019211	static
NC_013207	static
NZ_FO082821	static
NZ_CP009719	static
NZ_CP009620	static
NC_022650	static
NC_017071	static
NZ_CP012965	static
NC_010918	static
NZ_CP015360	static
NC_019846	static
NG_047532	static
NC_005247	static
NC_015876	static
NC_011564	static
NC_017793	static
NC_021227	static
NC_010904	static
NZ_CP007647	static
NZ_CP013198	static
NC_018980	static
NC_013538	static
NC_020267	static
NC_003526	static
NC_015512	static
NZ_CP010428	static
NC_013367	static
NC_012190	static
NC_018490	static
NC_009672	static
NG_047440	static
NC_030916	static
NZ_CP015441	static
NC_019247	static
NZ_CP018048	static
NC_020420	static
NZ_CP004304	static
NG_047619	static
NZ_CP009155	static
NC_014826	static
NC_008607	static
NC_011767	static
NZ_CP014203	static
NC_003201	static
NC_013376	static
NC_014155	static
NZ_CP010127	static
NC_005915	static
NC_011727	static
NC_002139	static
NZ_CP012412	static
NZ_CP014910	static
NZ_CP016584	static
NG_048997	static
NC_004704	static
NC_025197	static
NZ_CP005906	static
NZ_CP014772	static
NZ_CP012592	static
NG_047275	static
NZ_CP007741	static
NZ_CP018873	static
NC_019129	static
NZ_CP005689	static
NC_019291	static
NC_018223	static
NC_018146	static
NC_013780	static
NC_010629	static
NZ_CP015032	static
NC_020523	static
NG_052247	static
NZ_CP015714	static
NZ_CP013240	static
NC_010514	static
NZ_CP005909	static
NC_010887	static
NC_019173	static
NG_048086	static
NZ_CP012645	static
NG_048001	static
NZ_CP013201	static
NZ_CP019242	static
NC_017318	static
NZ_CP013644	static
NG_048915	static
NZ_CP008942	static
NZ_CP016541	static
NC_012265	static
NC_001898	static
NC_011984	static
NZ_CP004882	static
NZ_CP009637	static
NG_048918	static
NC_011868	static
NZ_CP013139	static
NZ_CP005917	static
NZ_CP018064	static
NZ_CP013174	static
NZ_CP010416	static
NC_014756	static
NZ_CP019130	static
NZ_CP010367	static
NZ_CP014302	static
NG_049218	static
NG_048799	static
NZ_CP005710	static
NC_008688	static
NC_014503	static
NZ_LN831037	static
NG_050515	static
NG_048209	static
NZ_CP004149	static
NG_049339	static
NC_018287	static
NG_047935	static
NC_019681	static
NG_048376	static
NZ_CP013150	static
NG_047838	static
NZ_CP017833	static
NC_023140	static
NG_048200	static
NC_017799	static
NC_019975	static
NG_049330	static
NZ_CP017988	static
NZ_CP015799	static
NZ_CP009519	static
NC_006578	static
NZ_CP005707	static
NZ_CP007768	static
NZ_CP004336	static
NZ_CP015009	static
NZ_CP009066	static
NZ_CP005716	static
NZ_CP012025	static
NC_010291	static
NC_017227	static
NC_006860	static
NG_051879	static
NZ_CP005783	static
NC_010913	static
NC_015189	static
NC_019325	static
NZ_CP019627	static
NC_019690	static
NC_013539	static
NG_048309	static
NC_030907	static
NC_013748	static
NZ_CP015782	static
NC_019432	static
NZ_CP004351	static
NC_008243	static
NZ_CP019141	static
NC_011734	static
NZ_CP016508	static
NC_011995	static
NC_019302	static
NZ_CP014964	static
NZ_CP018613	static
NC_012517	static
NC_011651	static
NZ_CP017011	static
NC_018021	static
NZ_CP016551	static
NZ_CP018932	static
NC_013392	static
NC_011991	static
NG_048069	static
NC_001277	static
NG_049119	static
NZ_CP009112	static
NC_017811	static
NG_047536	static
NC_019699	static
NZ_CP015715	static
NZ_KU499859	static
NG_052252	static
NC_002013	static
NC_019149	static
NZ_CP005811	static
NC_006968	static
NC_010920	static
NZ_CP018732	static
NZ_CP005932	static
NC_012268	static
NC_019342	static
NC_009040	static
NG_047810	static
NZ_CP013734	static
NG_050075	static
NC_017458	static
NC_008247	static
NG_047476	static
NC_025170	static
NC_017557	static
NC_010871	static
NC_020820	static
NG_048858	static
NC_013792	static
NZ_CP009218	static
NG_049108	static
NC_004527	static
NG_047808	static
NZ_CP005696	static
NC_017804	static
NC_017543	static
NG_047539	static
NC_001832	static
NC_018580	static
NZ_CP017185	static
NZ_CP009063	static
NC_016823	static
NT_187160	static
NC_009037	static
NG_050463	static
NC_010852	static
NG_051319	static
NC_012178	static
NG_049467	static
NG_047607	static
NZ_CP018684	static
NZ_CP008875	static
NG_050295	static
NC_017779	static
NC_019797	static
NZ_CP005892	static
NG_047759	static
NC_011334	static
NG_047858	static
NG_047443	static
NZ_CP013454	static
NZ_CP011949	static
NC_002145	static
NC_018657	static
NZ_CP004193	static
NC_017487	static
NC_014723	static
NG_047998	static
NC_015679	static
NC_007504	static
NC_008763	static
NC_012246	static
NC_012173	static
NZ_CP019004	static
NG_047212	static
NC_020910	static
NZ_CP007231	static
NZ_CP018281	static
NZ_CP010878	static
NC_005969	static
NG_047436	static
NC_002569	static
NZ_CP012656	static
NC_021250	static
NC_023313	static
NZ_CP013538	static
NC_001336	static
NZ_CP007740	static
NC_005702	static
NC_011605	static
NG_047923	static
NC_001670	static
NC_012780	static
NG_050461	static
NC_019958	static
NZ_AP014830	static
NC_010123	static
NC_005021	static
NZ_AP014828	static
NC_012232	static
NZ_CP011928	static
NZ_CP016039	static
NC_017124	static
NC_011859	static
NZ_AP014820	static
NC_018026	static
NG_050218	static
NZ_CP011537	static
NC_013519	static
NC_017426	static
NC_021080	static
NZ_CP004200	static
NZ_CP013715	static
NZ_CP016942	static
NZ_CP014769	static
NC_004985	static
NZ_CP003714	static
NC_011888	static
NZ_CP014491	static
NC_014308	static
NZ_CP016009	static
NC_003374	static
NC_017629	static
NZ_CP018336	static
NZ_CP004219	static
NC_022534	static
NZ_CP017876	static
NC_019754	static
NZ_CP013602	static
NC_011848	static
NG_048559	static
NZ_CP005788	static
NZ_CP009366	static
NC_012035	static
NC_002636	static
NC_018634	static
NZ_CP007510	static
NZ_CP014329	static
NC_017966	static
NC_013389	static
