	locus	Genus	Species	environment	character	IS26	length	CDS	gene counts	Gene_proportion
6109	NZ_CP004218	Borrelia	miyamotoi		static		72911.0	73.0	0.0	0.0
6110	NZ_CP004219	Borrelia	miyamotoi		static		6343.0	10.0	0.0	0.0
6111	NZ_CP004220	Borrelia	miyamotoi		static		15339.0	17.0	0.0	0.0
6112	NZ_CP004221	Borrelia	miyamotoi		static		8587.0	13.0	0.0	0.0
6113	NZ_CP004222	Borrelia	miyamotoi		static		10878.0	16.0	0.0	0.0
6114	NZ_CP004223	Borrelia	miyamotoi		static		18417.0	22.0	1.0	0.045454545454545456
6115	NZ_CP004224	Borrelia	miyamotoi		static		45590.0	39.0	0.0	0.0
6119	NZ_CP004228	Borrelia	miyamotoi		static		26730.0	24.0	0.0	0.0
6120	NZ_CP004229	Borrelia	miyamotoi		static		6378.0	10.0	0.0	0.0
6121	NZ_CP004230	Borrelia	miyamotoi		static		7719.0	14.0	0.0	0.0
6122	NZ_CP004231	Borrelia	miyamotoi		static		15847.0	20.0	0.0	0.0
6124	NZ_CP004233	Borrelia	miyamotoi		static		17291.0	21.0	0.0	0.0
6125	NZ_CP004234	Borrelia	miyamotoi		static		11054.0	11.0	0.0	0.0
6126	NZ_CP004235	Borrelia	miyamotoi		static		20162.0	26.0	0.0	0.0
6129	NZ_CP004238	Borrelia	miyamotoi		static		12867.0	14.0	0.0	0.0
6131	NZ_CP004240	Borrelia	miyamotoi		static		10260.0	12.0	0.0	0.0
6132	NZ_CP004241	Borrelia	miyamotoi		static		9748.0	12.0	0.0	0.0
6135	NZ_CP004244	Borrelia	miyamotoi		static		11714.0	10.0	0.0	0.0
6136	NZ_CP004245	Borrelia	miyamotoi		static		15097.0	11.0	0.0	0.0
6138	NZ_CP004247	Borrelia	miyamotoi		static		9659.0	15.0	0.0	0.0
6141	NZ_CP004250	Borrelia	miyamotoi		static		9397.0	10.0	0.0	0.0
6142	NZ_CP004251	Borrelia	miyamotoi		static		12181.0	11.0	0.0	0.0
6158	NC_011564	Candidatus	Azobacteroides		static		37560.0	46.0	0.0	0.0
6159	NC_011561	Candidatus	Azobacteroides		static		37111.0	40.0	0.0	0.0
6160	NC_011562	Candidatus	Azobacteroides		static		31893.0	36.0	0.0	0.0
6162	NC_010802	Burkholderia	multivorans		mosaic		167422.0	149.0	8.0	0.053691275167785234
6163	NC_016792	Bacillus	cereus		mosaic		270082.0	234.0	15.0	0.0641025641025641
6164	NC_016772	Bacillus	cereus		static		47972.0	67.0	1.0	0.014925373134328358
6168	NC_017020	Rickettsia	amblyommatis		static		31974.0	34.0	1.0	0.029411764705882353
6169	NC_017029	Rickettsia	amblyommatis		mosaic		18263.0	18.0	2.0	0.1111111111111111
6170	NC_017021	Rickettsia	amblyommatis		mosaic		22851.0	36.0	2.0	0.05555555555555555
6171	NC_012520	Rhodococcus	opacus		static		558192.0	546.0	34.0	0.06227106227106227
6172	NC_012521	Rhodococcus	opacus		static		244997.0	211.0	12.0	0.05687203791469194
6173	NC_012523	Rhodococcus	opacus		static		111160.0	98.0	2.0	0.02040816326530612
6177	NC_003042	Clostridium	perfringens		static		54310.0	55.0	2.0	0.03636363636363636
6181	NC_020820	Lactobacillus	brevis		static		42449.0	39.0	1.0	0.02564102564102564
6182	NC_020821	Lactobacillus	brevis		mosaic		35388.0	31.0	7.0	0.22580645161290322
6183	NC_017762	Helicobacter	cinaedi		static		23054.0	31.0	0.0	0.0
6184	NC_020826	Lactobacillus	brevis		static		35340.0	29.0	2.0	0.06896551724137931
6185	NC_020822	Lactobacillus	brevis		static		25335.0	26.0	6.0	0.23076923076923078
6186	NC_020823	Lactobacillus	brevis		static		17882.0	27.0	1.0	0.037037037037037035
6187	NC_020827	Lactobacillus	brevis		static		11627.0	15.0	0.0	0.0
6188	NC_020824	Lactobacillus	brevis		static		10300.0	11.0	0.0	0.0
6189	NC_020828	Lactobacillus	brevis		static		8556.0	11.0	0.0	0.0
6191	NC_022879	Enterococcus	mundtii		static		181920.0	178.0	9.0	0.05056179775280899
6192	NC_022883	Enterococcus	mundtii		static		82213.0	84.0	4.0	0.047619047619047616
6193	NC_022880	Enterococcus	mundtii		mosaic		38528.0	37.0	0.0	0.0
6194	NC_022884	Enterococcus	mundtii		mosaic		23629.0	21.0	0.0	0.0
6196	NC_016037	Komagataeibacter	medellinensis		mosaic		255866.0	235.0	34.0	0.14468085106382977
6197	NC_016021	Komagataeibacter	medellinensis		mosaic		76071.0	82.0	12.0	0.14634146341463414
6198	NC_016028	Komagataeibacter	medellinensis		mosaic		28572.0	36.0	3.0	0.08333333333333333
6203	NZ_CP012421	Rickettsia	amblyommatis		static		18046.0	18.0	2.0	0.1111111111111111
6204	NZ_CP012422	Rickettsia	amblyommatis		static		22798.0	36.0	4.0	0.1111111111111111
6205	NC_012797	Desulfovibrio	magneticus		static		58704.0	63.0	15.0	0.23809523809523808
6207	NZ_AP012545	Lactobacillus	casei		mosaic		26706.0	32.0	11.0	0.34375
6209	NC_005229	Synechocystis	sp.		mosaic		119895.0	124.0	9.0	0.07258064516129033
6210	NC_005230	Synechocystis	sp.		static		103307.0	99.0	3.0	0.030303030303030304
6211	NC_005231	Synechocystis	sp.		static		44343.0	48.0	2.0	0.041666666666666664
6212	NC_005232	Synechocystis	sp.		mosaic		106004.0	102.0	1.0	0.00980392156862745
6214	NC_015974	Sphingobium	sp.		mosaic		148801.0	147.0	9.0	0.061224489795918366
6215	NC_020548	Azoarcus	sp.		static		737589.0	643.0	9.0	0.013996889580093312
6216	NZ_CP016623	Parageobacillus	thermoglucosidans		static		83925.0	81.0	6.0	0.07407407407407407
6217	NZ_CP016624	Parageobacillus	thermoglucosidans		mosaic		47893.0	55.0	2.0	0.03636363636363636
6218	NZ_AP012542	Lactobacillus	paracasei		static		11154.0	12.0	0.0	0.0
6220	NZ_AP013064	Serratia	marcescens		mosaic		41517.0	53.0	2.0	0.03773584905660377
6221	NZ_AP013065	Serratia	marcescens		static		58929.0	57.0	0.0	0.0
6222	NC_017076	Selenomonas	ruminantium		static		94348.0	110.0	2.0	0.01818181818181818
6223	NC_017069	Selenomonas	ruminantium		static		72893.0	80.0	2.0	0.025
6224	NC_017070	Selenomonas	ruminantium		static		29913.0	28.0	0.0	0.0
6225	NC_017077	Selenomonas	ruminantium		static		29781.0	16.0	0.0	0.0
6228	NC_017078	Selenomonas	ruminantium		static		285449.0	250.0	6.0	0.024
6229	NC_017073	Selenomonas	ruminantium		static		73380.0	86.0	0.0	0.0
6230	NC_017074	Selenomonas	ruminantium		static		35182.0	41.0	1.0	0.024390243902439025
6231	NC_018069	Solibacillus	silvestris		static		14902.0	12.0	0.0	0.0
6232	NC_022358	Sulfuricella	denitrificans		static		86619.0	91.0	0.0	0.0
6233	NC_017533	Pantoea	ananatis		static		321744.0	277.0	2.0	0.007220216606498195
6234	NC_002682	Mesorhizobium	loti		static		208315.0	221.0	7.0	0.03167420814479638
6235	NC_002679	Mesorhizobium	loti		static		351911.0	327.0	16.0	0.04892966360856269
6236	NZ_AP012556	Mycobacterium	avium		static		194711.0	138.0	7.0	0.050724637681159424
6237	NC_021506	Pseudomonas	resinovorans		mosaic		198965.0	193.0	19.0	0.09844559585492228
6238	NC_006509	Geobacillus	kaustophilus		static		47890.0	45.0	1.0	0.022222222222222223
6242	NC_004719	Streptomyces	avermitilis		static		94287.0	89.0	2.0	0.02247191011235955
6243	NC_010371	Finegoldia	magna		static		189163.0	185.0	16.0	0.08648648648648649
6244	NC_011836	Clostridium	kluyveri		mosaic		59182.0	69.0	1.0	0.014492753623188406
6245	NC_005128	Vibrio	vulnificus		static		48508.0	54.0	0.0	0.0
6246	NZ_AP012274	Thiolapillus	brandeum		mosaic		10497.0	12.0	7.0	0.5833333333333334
6247	NZ_AP012275	Thiolapillus	brandeum		mosaic		13478.0	17.0	5.0	0.29411764705882354
6248	NC_009343	Corynebacterium	glutamicum		static		49120.0	67.0	1.0	0.014925373134328358
6249	NC_007351	Staphylococcus	saprophyticus		static		38454.0	40.0	6.0	0.15
6250	NC_007352	Staphylococcus	saprophyticus		mosaic		22870.0	21.0	3.0	0.14285714285714285
6252	NC_011995	Macrococcus	caseolyticus		static		15667.0	16.0	0.0	0.0
6253	NC_011996	Macrococcus	caseolyticus		mosaic		80545.0	84.0	9.0	0.10714285714285714
6260	NZ_AP011953	Methanothermobacter	sp.		mosaic		11015.0	14.0	0.0	0.0
6261	NC_016046	Oscillibacter	valericigenes		static		60586.0	61.0	0.0	0.0
6262	NC_014007	Sphingobium	japonicum		mosaic		190974.0	200.0	8.0	0.04
6263	NC_014005	Sphingobium	japonicum		mosaic		31776.0	38.0	6.0	0.15789473684210525
6265	NC_007713	Sodalis	glossinidius		static		83306.0	99.0	5.0	0.050505050505050504
6266	NC_007714	Sodalis	glossinidius		static		27240.0	32.0	4.0	0.125
6267	NC_007715	Sodalis	glossinidius		static		10810.0	12.0	0.0	0.0
6268	NC_006362	Nocardia	farcinica		static		184026.0	169.0	6.0	0.03550295857988166
6269	NC_006363	Nocardia	farcinica		static		87093.0	89.0	4.0	0.0449438202247191
6270	NC_017130	Acetobacter	pasteurianus		mosaic		191419.0	180.0	46.0	0.25555555555555554
6271	NC_017131	Acetobacter	pasteurianus		mosaic		182940.0	173.0	46.0	0.2658959537572254
6272	NC_017147	Acetobacter	pasteurianus		mosaic		49961.0	59.0	12.0	0.2033898305084746
6276	NC_018265	Melissococcus	plutonius		static		199075.0	150.0	0.0	0.0
6277	NC_017143	Acetobacter	pasteurianus		mosaic		191427.0	181.0	46.0	0.2541436464088398
6278	NC_017122	Acetobacter	pasteurianus		mosaic		182940.0	173.0	46.0	0.2658959537572254
6279	NC_017110	Acetobacter	pasteurianus		mosaic		49961.0	59.0	12.0	0.2033898305084746
6283	NC_017136	Acetobacter	pasteurianus		mosaic		191411.0	180.0	46.0	0.25555555555555554
6284	NC_017113	Acetobacter	pasteurianus		mosaic		182940.0	173.0	46.0	0.2658959537572254
6285	NC_017114	Acetobacter	pasteurianus		mosaic		49961.0	59.0	12.0	0.2033898305084746
6289	NC_003240	Nostoc	sp.		static		186614.0	186.0	6.0	0.03225806451612903
6290	NC_003267	Nostoc	sp.		mosaic		101965.0	84.0	5.0	0.05952380952380952
6291	NC_003273	Nostoc	sp.		static		55414.0	65.0	0.0	0.0
6292	NC_003270	Nostoc	sp.		static		40340.0	33.0	1.0	0.030303030303030304
6294	NC_003276	Nostoc	sp.		mosaic		408101.0	374.0	27.0	0.07219251336898395
6295	NC_013210	Acetobacter	pasteurianus		mosaic		191799.0	182.0	46.0	0.25274725274725274
6296	NC_013211	Acetobacter	pasteurianus		mosaic		182940.0	173.0	46.0	0.2658959537572254
6297	NC_013212	Acetobacter	pasteurianus		mosaic		49961.0	59.0	12.0	0.2033898305084746
6301	NC_017101	Acetobacter	pasteurianus		mosaic		191427.0	181.0	46.0	0.2541436464088398
6302	NC_017118	Acetobacter	pasteurianus		mosaic		182940.0	173.0	46.0	0.2658959537572254
6303	NC_017119	Acetobacter	pasteurianus		mosaic		49961.0	59.0	12.0	0.2033898305084746
6307	NC_017134	Acetobacter	pasteurianus		mosaic		191443.0	182.0	46.0	0.25274725274725274
6308	NC_017149	Acetobacter	pasteurianus		mosaic		182940.0	173.0	46.0	0.2658959537572254
6309	NC_017135	Acetobacter	pasteurianus		mosaic		49961.0	59.0	12.0	0.2033898305084746
6313	NC_017104	Acetobacter	pasteurianus		mosaic		191799.0	182.0	45.0	0.24725274725274726
6314	NC_017105	Acetobacter	pasteurianus		mosaic		182940.0	173.0	46.0	0.2658959537572254
6315	NC_017151	Acetobacter	pasteurianus		mosaic		49961.0	59.0	12.0	0.2033898305084746
6319	NC_022533	Plautia	stali		static		19174.0	21.0	1.0	0.047619047619047616
6320	NC_022534	Plautia	stali		static		38222.0	43.0	3.0	0.06976744186046512
6321	NC_017117	Acetobacter	pasteurianus		mosaic		191427.0	180.0	46.0	0.25555555555555554
6322	NC_017126	Acetobacter	pasteurianus		mosaic		182940.0	173.0	46.0	0.2658959537572254
6323	NC_017127	Acetobacter	pasteurianus		mosaic		49961.0	59.0	12.0	0.2033898305084746
6327	NC_013940	Deferribacter	desulfuricans		static		308544.0	286.0	37.0	0.12937062937062938
6328	NC_015517	Melissococcus	plutonius		static		177718.0	138.0	0.0	0.0
6329	NZ_CP017579	Sphingomonas	melonis		static		40279.0	36.0	1.0	0.027777777777777776
6330	NZ_CP016875	Legionella	pneumophila		mosaic		68146.0	63.0	6.0	0.09523809523809523
6331	NZ_CP015165	Acetobacter	pasteurianus		mosaic		49380.0	53.0	15.0	0.2830188679245283
6332	NZ_CP015166	Acetobacter	pasteurianus		mosaic		46811.0	44.0	4.0	0.09090909090909091
6333	NZ_CP015167	Acetobacter	pasteurianus		mosaic		43148.0	50.0	6.0	0.12
6334	NZ_CP015169	Acetobacter	pasteurianus		mosaic		259464.0	262.0	50.0	0.19083969465648856
6335	NZ_CP015170	Acetobacter	pasteurianus		mosaic		117661.0	112.0	35.0	0.3125
6336	NZ_CP015171	Acetobacter	pasteurianus		mosaic		28186.0	29.0	4.0	0.13793103448275862
6337	NZ_CP016871	Legionella	pneumophila		mosaic		68145.0	63.0	6.0	0.09523809523809523
6338	NZ_CP016869	Legionella	pneumophila		mosaic		68145.0	62.0	6.0	0.0967741935483871
6339	NC_018421	Phaeobacter	inhibens		static		237766.0	213.0	2.0	0.009389671361502348
6340	NC_018423	Phaeobacter	inhibens		static		94494.0	72.0	1.0	0.013888888888888888
6341	NC_018422	Phaeobacter	inhibens		static		70384.0	50.0	0.0	0.0
6342	NZ_CP015177	Bacillus	thuringiensis		static		267609.0	212.0	9.0	0.04245283018867924
6344	NZ_CP015179	Bacillus	thuringiensis		static		57268.0	67.0	0.0	0.0
6345	NZ_CP015180	Bacillus	thuringiensis		mosaic		71696.0	76.0	1.0	0.013157894736842105
6348	NZ_CP017600	Moorea	producens		static		35548.0	36.0	0.0	0.0
6349	NZ_CP017127	Borrelia	miyamotoi		static		29704.0	40.0	0.0	0.0
6350	NZ_CP017128	Borrelia	miyamotoi		static		24749.0	35.0	0.0	0.0
6351	NZ_CP017129	Borrelia	miyamotoi		static		25931.0	35.0	0.0	0.0
6352	NZ_CP017130	Borrelia	miyamotoi		static		17139.0	19.0	0.0	0.0
6353	NZ_CP017131	Borrelia	miyamotoi		static		19503.0	25.0	0.0	0.0
6354	NZ_CP017132	Borrelia	miyamotoi		static		19956.0	18.0	0.0	0.0
6355	NZ_CP017133	Borrelia	miyamotoi		static		20484.0	14.0	0.0	0.0
6356	NZ_CP017134	Borrelia	miyamotoi		static		20029.0	17.0	0.0	0.0
6357	NZ_CP017135	Borrelia	miyamotoi		static		23229.0	18.0	0.0	0.0
6358	NZ_CP017136	Borrelia	miyamotoi		static		19028.0	17.0	0.0	0.0
6359	NZ_CP017137	Borrelia	miyamotoi		static		30924.0	28.0	0.0	0.0
6360	NZ_CP017138	Borrelia	miyamotoi		static		41647.0	34.0	0.0	0.0
6362	NZ_CP017140	Borrelia	miyamotoi		static		72318.0	68.0	0.0	0.0
6363	NZ_CP014675	Kozakia	baliensis		mosaic		253508.0	265.0	44.0	0.1660377358490566
6364	NZ_CP014676	Kozakia	baliensis		mosaic		102455.0	119.0	4.0	0.03361344537815126
6365	NZ_CP014677	Kozakia	baliensis		mosaic		176991.0	156.0	16.0	0.10256410256410256
6366	NZ_CP014678	Kozakia	baliensis		static		18625.0	22.0	0.0	0.0
6367	NZ_CP014679	Kozakia	baliensis		mosaic		35463.0	37.0	8.0	0.21621621621621623
6368	NZ_CP014680	Kozakia	baliensis		static		30533.0	35.0	10.0	0.2857142857142857
6369	NZ_CP014682	Kozakia	baliensis		mosaic		135727.0	153.0	12.0	0.0784313725490196
6370	NZ_CP014683	Kozakia	baliensis		static		88099.0	101.0	7.0	0.06930693069306931
6371	NZ_CP014684	Kozakia	baliensis		static		36022.0	35.0	2.0	0.05714285714285714
6372	NZ_CP014685	Kozakia	baliensis		static		14635.0	16.0	5.0	0.3125
6373	NZ_CP014686	Kozakia	baliensis		static		11848.0	12.0	1.0	0.08333333333333333
6374	NC_018580	Gordonia	sp.		static		182454.0	159.0	2.0	0.012578616352201259
6375	NC_018582	Gordonia	sp.		static		89480.0	95.0	0.0	0.0
6376	NC_018583	Gordonia	sp.		static		172385.0	169.0	8.0	0.047337278106508875
6377	NZ_CP017645	Acinetobacter	baumannii		mosaic		81227.0	103.0	2.0	0.019417475728155338
6378	NZ_CP017651	Acinetobacter	baumannii		mosaic		70884.0	93.0	0.0	0.0
6379	NZ_CP017643	Acinetobacter	baumannii		static		70875.0	92.0	0.0	0.0
6380	NZ_CP017655	Acinetobacter	baumannii		mosaic		72073.0	95.0	0.0	0.0
6381	NZ_CP017649	Acinetobacter	baumannii		mosaic		121485.0	141.0	7.0	0.04964539007092199
6382	NZ_CP017657	Acinetobacter	baumannii		mosaic		101406.0	115.0	6.0	0.05217391304347826
6383	NZ_CP017653	Acinetobacter	baumannii		mosaic		70884.0	93.0	0.0	0.0
6384	NZ_CP017647	Acinetobacter	baumannii		mosaic		73891.0	99.0	3.0	0.030303030303030304
6386	NC_002608	Halobacterium	salinarum		mosaic		365425.0	338.0	32.0	0.09467455621301775
6387	NC_001869	Halobacterium	salinarum		mosaic		191346.0	187.0	18.0	0.0962566844919786
6390	NC_010010	Bacillus	megaterium		static		26587.0	23.0	0.0	0.0
6391	NC_004604	Bacillus	megaterium		mosaic		53865.0	47.0	1.0	0.02127659574468085
6392	NC_014025	Bacillus	megaterium		static		66985.0	68.0	0.0	0.0
6393	NC_014031	Bacillus	megaterium		mosaic		99694.0	85.0	8.0	0.09411764705882353
6394	NC_014023	Bacillus	megaterium		static		164406.0	157.0	2.0	0.012738853503184714
6395	NZ_CP007453	Peptoclostridium	acidaminophilum		static		808774.0	735.0	51.0	0.06938775510204082
6396	NZ_CP017189	Xanthomonas	axonopodis		static		26610.0	28.0	3.0	0.10714285714285714
6397	NZ_CP017753	Cupriavidus	sp.		static		278189.0	231.0	7.0	0.030303030303030304
6398	NZ_CP017750	Cupriavidus	sp.		mosaic		544877.0	487.0	35.0	0.07186858316221766
6399	NZ_CP017191	Xanthomonas	campestris		mosaic		182571.0	175.0	14.0	0.08
6400	NZ_CP017192	Xanthomonas	campestris		mosaic		38116.0	48.0	6.0	0.125
6401	NZ_CP017193	Xanthomonas	campestris		mosaic		19146.0	22.0	4.0	0.18181818181818182
6402	NC_008537	Arthrobacter	sp.		mosaic		159538.0	158.0	9.0	0.056962025316455694
6403	NC_008538	Arthrobacter	sp.		mosaic		115507.0	110.0	4.0	0.03636363636363636
6404	NC_008539	Arthrobacter	sp.		mosaic		96488.0	100.0	3.0	0.03
6405	NZ_CP017756	Cupriavidus	sp.		static		176879.0	157.0	1.0	0.006369426751592357
6406	NZ_CP017709	Moorea	producens		static		9474.0	11.0	0.0	0.0
6409	NZ_CP011133	Citrobacter	amalonaticus		static		290993.0	326.0	10.0	0.03067484662576687
6410	NC_018532	Arthrobacter	sp.		static		231551.0	210.0	6.0	0.02857142857142857
6411	NC_009453	Arthrobacter	sp.		static		112992.0	111.0	3.0	0.02702702702702703
6412	NZ_CP017782	Rhodobacter	sp.		mosaic		264008.0	263.0	49.0	0.18631178707224336
6413	NZ_CP017783	Rhodobacter	sp.		mosaic		29119.0	21.0	2.0	0.09523809523809523
6414	NZ_CP017784	Rhodobacter	sp.		mosaic		24776.0	19.0	2.0	0.10526315789473684
6415	NZ_CP017832	Butyrivibrio	hungatei		static		144470.0	147.0	1.0	0.006802721088435374
6417	NZ_CP017776	Bacillus	velezensis		static		35409.0	55.0	1.0	0.01818181818181818
6419	NZ_CP004148	Borrelia	hermsii		static		9540.0	15.0	0.0	0.0
6421	NZ_CP004150	Borrelia	hermsii		static		10552.0	11.0	0.0	0.0
6422	NZ_CP004151	Borrelia	hermsii		static		7553.0	10.0	0.0	0.0
6425	NZ_CP004154	Borrelia	hermsii		static		141422.0	135.0	0.0	0.0
6429	NZ_CP004158	Borrelia	hermsii		static		24769.0	22.0	0.0	0.0
6431	NZ_CP004160	Borrelia	hermsii		static		22547.0	22.0	0.0	0.0
6435	NZ_CP004164	Borrelia	hermsii		static		19039.0	28.0	0.0	0.0
6439	NZ_CP004168	Borrelia	hermsii		static		36059.0	34.0	0.0	0.0
6458	NZ_CP004187	Borrelia	hermsii		static		15508.0	16.0	0.0	0.0
6460	NZ_CP004189	Borrelia	hermsii		static		8912.0	15.0	0.0	0.0
6488	NZ_CP017771	Paenibacillus	sp.		static		21419.0	20.0	1.0	0.05
6489	NZ_CP017772	Paenibacillus	sp.		static		20893.0	20.0	0.0	0.0
6490	NZ_CP017773	Paenibacillus	sp.		static		87693.0	81.0	2.0	0.024691358024691357
6491	NZ_CP005746	Borrelia	coriaceae		static		126786.0	124.0	0.0	0.0
6492	NZ_CP005747	Borrelia	coriaceae		static		60396.0	37.0	0.0	0.0
6493	NZ_CP005748	Borrelia	coriaceae		static		35529.0	35.0	0.0	0.0
6494	NZ_CP005749	Borrelia	coriaceae		static		32501.0	28.0	0.0	0.0
6495	NZ_CP005750	Borrelia	coriaceae		static		31608.0	30.0	0.0	0.0
6496	NZ_CP005751	Borrelia	coriaceae		static		29920.0	25.0	0.0	0.0
6497	NZ_CP005752	Borrelia	coriaceae		mosaic		27923.0	37.0	0.0	0.0
6498	NZ_CP005753	Borrelia	coriaceae		static		26940.0	23.0	0.0	0.0
6499	NZ_CP005754	Borrelia	coriaceae		static		23450.0	20.0	0.0	0.0
6500	NZ_CP005755	Borrelia	coriaceae		static		22611.0	31.0	0.0	0.0
6501	NZ_CP005756	Borrelia	coriaceae		mosaic		19384.0	30.0	0.0	0.0
6502	NZ_CP005757	Borrelia	coriaceae		static		19193.0	21.0	0.0	0.0
6503	NZ_CP005758	Borrelia	coriaceae		static		17991.0	15.0	0.0	0.0
6504	NZ_CP005759	Borrelia	coriaceae		static		17224.0	13.0	0.0	0.0
6505	NZ_CP005760	Borrelia	coriaceae		static		17073.0	15.0	0.0	0.0
6506	NZ_CP005761	Borrelia	coriaceae		static		15561.0	17.0	0.0	0.0
6507	NZ_CP005762	Borrelia	coriaceae		static		14909.0	13.0	0.0	0.0
6508	NZ_CP005763	Borrelia	coriaceae		static		14269.0	12.0	0.0	0.0
6509	NZ_CP005764	Borrelia	coriaceae		static		13919.0	18.0	0.0	0.0
6510	NZ_CP005765	Borrelia	coriaceae		static		13139.0	13.0	0.0	0.0
6512	NZ_CP005767	Borrelia	coriaceae		static		10671.0	11.0	0.0	0.0
6513	NZ_CP005768	Borrelia	coriaceae		static		10425.0	10.0	0.0	0.0
6514	NZ_CP005769	Borrelia	coriaceae		static		9988.0	12.0	0.0	0.0
6515	NZ_CP005770	Borrelia	coriaceae		static		9303.0	12.0	0.0	0.0
6516	NZ_CP005771	Borrelia	coriaceae		static		7855.0	10.0	0.0	0.0
6517	NZ_CP005772	Borrelia	coriaceae		static		7823.0	12.0	0.0	0.0
6574	NC_008564	Borrelia	afzelii		static		59958.0	71.0	0.0	0.0
6575	NC_008565	Borrelia	afzelii		mosaic		59804.0	50.0	0.0	0.0
6576	NC_008566	Borrelia	afzelii		static		34273.0	29.0	3.0	0.10344827586206896
6577	NC_008567	Borrelia	afzelii		static		32368.0	38.0	0.0	0.0
6578	NC_008273	Borrelia	afzelii		static		30017.0	40.0	0.0	0.0
6579	NC_008568	Borrelia	afzelii		mosaic		28533.0	27.0	3.0	0.1111111111111111
6580	NC_008274	Borrelia	afzelii		static		26533.0	26.0	0.0	0.0
6581	NC_008569	Borrelia	afzelii		static		24794.0	26.0	0.0	0.0
6582	NT_167350	Borrelia	afzelii		static		8579.0	11.0	0.0	0.0
6583	NT_167351	Borrelia	afzelii		static		15403.0	14.0	0.0	0.0
6585	NZ_CP005707	Borrelia	hermsii		static		165351.0	151.0	0.0	0.0
6589	NZ_CP005711	Borrelia	hermsii		static		34474.0	32.0	0.0	0.0
6590	NZ_CP005712	Borrelia	hermsii		static		24687.0	28.0	0.0	0.0
6591	NZ_CP005713	Borrelia	hermsii		static		19465.0	21.0	0.0	0.0
6594	NZ_CP005716	Borrelia	hermsii		static		17901.0	25.0	0.0	0.0
6598	NZ_CP005720	Borrelia	hermsii		static		17110.0	24.0	0.0	0.0
6601	NZ_CP005723	Borrelia	hermsii		static		20262.0	20.0	0.0	0.0
6602	NZ_CP005724	Borrelia	hermsii		static		23739.0	20.0	0.0	0.0
6603	NZ_CP005725	Borrelia	hermsii		static		12340.0	14.0	0.0	0.0
6605	NZ_CP005727	Borrelia	hermsii		static		8072.0	10.0	0.0	0.0
6606	NZ_CP005728	Borrelia	hermsii		static		23604.0	22.0	0.0	0.0
6628	NZ_CP004273	Borrelia	crocidurae		static		6585.0	10.0	0.0	0.0
6631	NZ_CP004276	Borrelia	crocidurae		static		10376.0	11.0	0.0	0.0
6655	NZ_CP004300	Borrelia	crocidurae		static		29801.0	22.0	0.0	0.0
6656	NZ_CP004301	Borrelia	crocidurae		static		17207.0	14.0	0.0	0.0
6658	NZ_CP004303	Borrelia	crocidurae		static		23318.0	27.0	0.0	0.0
6660	NZ_CP004305	Borrelia	crocidurae		static		26556.0	24.0	0.0	0.0
6661	NZ_CP004306	Borrelia	crocidurae		static		18707.0	18.0	0.0	0.0
6665	NZ_CP004310	Borrelia	crocidurae		static		13649.0	12.0	1.0	0.08333333333333333
6666	NZ_CP004311	Borrelia	crocidurae		static		19884.0	20.0	0.0	0.0
6668	NZ_CP004313	Borrelia	crocidurae		static		11043.0	17.0	0.0	0.0
6669	NZ_CP004314	Borrelia	crocidurae		static		95498.0	86.0	1.0	0.011627906976744186
6671	NZ_CP004316	Borrelia	crocidurae		static		74914.0	62.0	0.0	0.0
